Rechnung_ID,Produktart,Produkthersteller,Kaufdatum,Anzahl,Preis,Kunden_ID,Alter,Geschlecht,Wohnort,Kanalpräferenz,Rabattnutzung
R26430000,Tablet,Apple,2016-03-09,1,514.79,2643,68,Männlich,Hannover,Online_App,Nein
R26440003,Business-Laptop,HP,2016-05-18,1,1923.0,2644,23,Weiblich,Hodenhagen,Online_App,Ja
R26440000,Smart-TV,Samsung,2016-10-12,1,1285.0,2644,23,Weiblich,Hodenhagen,Store,Nein
R26440004,Haarföhn,Grundig,2016-07-24,2,151.19,2644,23,Weiblich,Hodenhagen,Online_App,Ja
R26440001,Kühlschrank,Sharp,2016-06-06,2,140.69,2644,23,Weiblich,Hodenhagen,Online_App,Nein
R26440002,Heimkino System,Samsung,2016-05-07,1,1493.79,2644,23,Weiblich,Hodenhagen,Online_App,Ja
R26440000,Gaming-Laptop,Asus,2016-10-12,1,1309.0,2644,23,Weiblich,Hodenhagen,Store,Ja
R26440006,Wasserkocher,Braun,2016-02-04,1,70.19,2644,23,Weiblich,Hodenhagen,Online_App,Nein
R26440004,Tablet,Asus,2016-07-24,1,407.19,2644,23,Weiblich,Hodenhagen,Online_App,Ja
R26440005,Tablet,HP,2016-04-17,1,421.59,2644,23,Weiblich,Hodenhagen,Online_App,Ja
R26450000,Tablet,Samsung,2016-05-02,1,438.0,2645,41,Weiblich,Barsinghausen,Online_App,Nein
R26460002,Spielkonsole,Sony,2016-11-20,1,468.0,2646,55,Weiblich,Bad Nenndorf,Store,Ja
R26460002,Kabel,,2016-11-20,1,105.49,2646,55,Weiblich,Bad Nenndorf,Store,Ja
R26460000,Wasserkocher,Bosch,2016-02-18,1,55.89,2646,55,Weiblich,Bad Nenndorf,Online_Desktop,Nein
R26460001,Bluetooth Lautsprecher,Sony,2016-12-27,1,219.49,2646,55,Weiblich,Bad Nenndorf,Online_App,Nein
R26460002,Rasierer,Philips,2016-11-20,1,119.59,2646,55,Weiblich,Bad Nenndorf,Store,Ja
R26460000,Kaffeemaschine,Braun,2016-02-18,2,456.99,2646,55,Weiblich,Bad Nenndorf,Online_Desktop,Ja
R26470000,Spielkonsole,Sony,2016-10-03,1,420.99,2647,32,Männlich,Bad Harzburg,Store,Ja
R26470000,Elektrische Zahnbürste,Oral-B,2016-10-03,1,52.59,2647,32,Männlich,Bad Harzburg,Store,Ja
R26470000,Drucker,HP,2016-10-03,1,114.7,2647,32,Männlich,Bad Harzburg,Store,Nein
R26480000,Smartphone,Xiaomi,2016-12-30,1,1489.39,2648,48,Männlich,Lehrte,Store,Nein
R26480000,Gaming-Laptop,Asus,2016-12-30,1,1986.0,2648,48,Männlich,Lehrte,Store,Ja
R26480000,Smartphone,Huawei,2016-12-30,1,1343.39,2648,48,Männlich,Lehrte,Store,Nein
R26480000,Kaffeemaschine,Philips,2016-12-30,1,171.99,2648,48,Männlich,Lehrte,Store,Nein
R26480000,Kaffeevollautomat,Krups,2016-12-30,2,1194.79,2648,48,Männlich,Lehrte,Store,Nein
R26480000,Wasserkocher,Bosch,2016-12-30,1,83.29,2648,48,Männlich,Lehrte,Store,Nein
R26480000,Tablet,Asus,2016-12-30,1,394.0,2648,48,Männlich,Lehrte,Store,Nein
R26480000,Spielkonsole,Sony,2016-12-30,1,491.99,2648,48,Männlich,Lehrte,Store,Ja
R26490000,Film-DVD,,2016-07-06,1,28.39,2649,43,Männlich,Hattorf am Harz,Store,Ja
R26500001,Film-DVD,,2016-12-05,2,37.0,2650,43,Weiblich,Ebergötzen,Store,Nein
R26500001,Smart-TV,Philips,2016-12-05,1,2000.39,2650,43,Weiblich,Ebergötzen,Store,Ja
R26500001,Heimkino System,Sony,2016-12-05,1,1573.0,2650,43,Weiblich,Ebergötzen,Store,Nein
R26500001,Spiegelreflexkamera,Panasonic,2016-12-05,1,1005.79,2650,43,Weiblich,Ebergötzen,Store,Ja
R26500001,WLAN-Router,TP-Link,2016-12-05,1,351.99,2650,43,Weiblich,Ebergötzen,Store,Ja
R26500000,Spielkonsole,Nintendo,2016-09-04,1,633.0,2650,43,Weiblich,Ebergötzen,Store,Ja
R26510000,PC-Spiel,Microsoft,2016-07-16,1,20.79,2651,69,Weiblich,Peine,Store,Nein
R26510000,Waschmaschine,Grundig,2016-07-16,1,1118.39,2651,69,Weiblich,Peine,Store,Nein
R26520000,PC-Spiel,Rockstar Games,2016-08-18,2,27.0,2652,60,Männlich,Hardegsen,Online_App,Ja
R26520000,Elektrische Zahnbürste,Oral-B,2016-08-18,1,79.09,2652,60,Männlich,Hardegsen,Online_App,Nein
R26520000,Spiegelreflexkamera,Canon,2016-08-18,1,898.19,2652,60,Männlich,Hardegsen,Online_App,Ja
R26530001,Spiegelreflexkamera,Nikon,2016-03-22,1,2006.99,2653,22,Weiblich,Peine,Online_App,Ja
R26530003,Digitalkamera,Canon,2016-03-23,1,572.59,2653,22,Weiblich,Peine,Online_Desktop,Nein
R26530000,Massagegerät,Lacamax,2016-07-09,1,1182.09,2653,22,Weiblich,Peine,Online_App,Ja
R26530000,Tablet,Microsoft,2016-07-09,1,465.29,2653,22,Weiblich,Peine,Online_App,Nein
R26530002,Spielkonsole,Sony,2016-08-25,1,452.99,2653,22,Weiblich,Peine,Online_Desktop,Ja
R26540001,Smartphone,Huawei,2016-01-17,1,1677.69,2654,67,Weiblich,Sehnde,Online_Desktop,Nein
R26540002,PC-Spiel,EA,2016-08-06,1,25.99,2654,67,Weiblich,Sehnde,Online_Desktop,Ja
R26540001,PC-Spiel,Ubisoft,2016-01-17,1,31.0,2654,67,Weiblich,Sehnde,Online_Desktop,Ja
R26540000,Bluetooth Lautsprecher,JBL,2016-11-09,1,167.79,2654,67,Weiblich,Sehnde,Online_App,Ja
R26540003,Bügeleisen,Philips,2016-06-25,1,285.52,2654,67,Weiblich,Sehnde,Store,Nein
R26550000,Bluetooth Lautsprecher,JBL,2016-10-21,1,244.49,2655,67,Männlich,Leiferde,Store,Nein
R26550000,Digitalkamera,Nikon,2016-10-21,1,794.89,2655,67,Männlich,Leiferde,Store,Nein
R26550000,Kaffeemaschine,Melitta,2016-10-21,2,56.59,2655,67,Männlich,Leiferde,Store,Nein
R26550000,Digitalkamera,Sony,2016-10-21,1,116.79,2655,67,Männlich,Leiferde,Store,Ja
R26550000,Business-Laptop,HP,2016-10-21,1,1595.99,2655,67,Männlich,Leiferde,Store,Ja
R26550000,Tablet,Samsung,2016-10-21,1,318.19,2655,67,Männlich,Leiferde,Store,Ja
R26550000,Tablet,Microsoft,2016-10-21,1,610.0,2655,67,Männlich,Leiferde,Store,Nein
R26550000,Spielkonsole,Sony,2016-10-21,1,683.99,2655,67,Männlich,Leiferde,Store,Ja
R26560002,Staubsauger,Xiaomi,2016-03-18,1,241.79,2656,67,Weiblich,Wunstorf,Online_App,Nein
R26560002,WLAN-Router,TP-Link,2016-03-18,1,536.0,2656,67,Weiblich,Wunstorf,Online_App,Nein
R26560001,Tablet,Samsung,2016-01-23,2,222.39,2656,67,Weiblich,Wunstorf,Store,Ja
R26560000,Bluetooth Lautsprecher,Sony,2016-08-17,1,301.69,2656,67,Weiblich,Wunstorf,Store,Nein
R26570000,Digitalkamera,Panasonic,2016-12-08,1,248.99,2657,60,Männlich,Pattensen,Store,Ja
R26570001,PC-Spiel,Microsoft,2016-06-04,1,36.19,2657,60,Männlich,Pattensen,Store,Ja
R26570000,Digitalkamera,Nikon,2016-12-08,1,89.19,2657,60,Männlich,Pattensen,Store,Ja
R26570001,Drucker,HP,2016-06-04,1,86.45,2657,60,Männlich,Pattensen,Store,Ja
R26570001,Rasierer,Grundig,2016-06-04,1,68.39,2657,60,Männlich,Pattensen,Store,Ja
R26580001,Drucker,Philips,2016-05-08,1,113.61,2658,29,Weiblich,Celle,Online_App,Ja
R26580000,Digitalkamera,Sony,2016-02-07,1,390.69,2658,29,Weiblich,Celle,Online_Desktop,Nein
R26580001,Rasierer,Philips,2016-05-08,1,163.19,2658,29,Weiblich,Celle,Online_App,Nein
R26580001,Digitalkamera,Fujifilm,2016-05-08,1,1379.19,2658,29,Weiblich,Celle,Online_App,Nein
R26580001,Film-DVD,,2016-05-08,1,42.0,2658,29,Weiblich,Celle,Online_App,Nein
R26590001,Mikrowelle,Panasonic,2016-04-25,1,275.69,2659,55,Weiblich,Wolfsburg,Online_App,Nein
R26590000,Elektrische Zahnbürste,Oral-B,2016-10-26,1,74.29,2659,55,Weiblich,Wolfsburg,Online_Desktop,Nein
R26590002,Digitalkamera,Nikon,2016-03-16,1,466.19,2659,55,Weiblich,Wolfsburg,Store,Nein
R26590003,Tablet,Asus,2016-10-20,1,573.39,2659,55,Weiblich,Wolfsburg,Store,Nein
R26590001,Rasierer,Grundig,2016-04-25,1,97.19,2659,55,Weiblich,Wolfsburg,Online_App,Ja
R26590002,Staubsauger,Samsung,2016-03-16,2,69.39,2659,55,Weiblich,Wolfsburg,Store,Ja
R26600000,Mikrowelle,Samsung,2016-01-19,1,482.59,2660,49,Männlich,Ronnenberg,Online_App,Nein
R26600000,Mikrowelle,LG,2016-01-19,1,139.89,2660,49,Männlich,Ronnenberg,Online_App,Ja
R26610000,Bügeleisen,Braun,2016-12-17,1,334.78,2661,40,Weiblich,Walsrode,Online_Desktop,Ja
R26610000,Bluetooth Kopfhörer,Philips,2016-12-17,1,309.49,2661,40,Weiblich,Walsrode,Online_Desktop,Nein
R26620000,Spielkonsole,Nintendo,2016-05-17,1,597.0,2662,52,Männlich,Wolfsburg,Online_Desktop,Ja
R26620001,Digitalkamera,Canon,2016-08-04,2,69.29,2662,52,Männlich,Wolfsburg,Store,Nein
R26620000,Bluetooth Kopfhörer,Sony,2016-05-17,1,280.59,2662,52,Männlich,Wolfsburg,Online_Desktop,Nein
R26620000,Gaming-Laptop,Lenovo,2016-05-17,1,1034.49,2662,52,Männlich,Wolfsburg,Online_Desktop,Ja
R26620000,Bluetooth Lautsprecher,JBL,2016-05-17,1,182.59,2662,52,Männlich,Wolfsburg,Online_Desktop,Nein
R26630000,Spielkonsole,Sony,2016-10-22,1,472.0,2663,56,Weiblich,Vordorf,Online_App,Ja
R26630001,Massagegerät,Beurer,2016-08-28,1,1307.09,2663,56,Weiblich,Vordorf,Store,Nein
R26630001,Tablet,Lenovo,2016-08-28,1,367.49,2663,56,Weiblich,Vordorf,Store,Nein
R26640000,Digitalkamera,Canon,2016-02-28,1,242.49,2664,55,Weiblich,Adenbüttel,Online_App,Nein
R26640000,Film-DVD,,2016-02-28,1,57.0,2664,55,Weiblich,Adenbüttel,Online_App,Nein
R26650000,Kaffeemaschine,Philips,2016-02-10,1,133.09,2665,66,Weiblich,Lengede,Online_Desktop,Ja
R26650001,WLAN-Router,TP-Link,2016-11-26,1,245.0,2665,66,Weiblich,Lengede,Online_App,Nein
R26650001,Massagegerät,Lacamax,2016-11-26,1,1545.79,2665,66,Weiblich,Lengede,Online_App,Ja
R26650000,Kaffeemaschine,Philips,2016-02-10,2,70.49,2665,66,Weiblich,Lengede,Online_Desktop,Nein
R26650001,Spielkonsole,Sony,2016-11-26,1,587.0,2665,66,Weiblich,Lengede,Online_App,Nein
R26660000,Massagegerät,Lacamax,2016-07-21,1,1844.69,2666,51,Weiblich,Northeim,Store,Nein
R26660003,Staubsauger,Xiaomi,2016-03-22,1,94.19,2666,51,Weiblich,Northeim,Online_App,Nein
R26660000,Kaffeevollautomat,Philips,2016-07-21,1,1854.0,2666,51,Weiblich,Northeim,Store,Nein
R26660003,Kaffeemaschine,Philips,2016-03-22,1,201.39,2666,51,Weiblich,Northeim,Online_App,Ja
R26660001,Kaffeemaschine,Grundig,2016-09-21,1,94.69,2666,51,Weiblich,Northeim,Online_Desktop,Nein
R26660000,Waschmaschine,Bosch,2016-07-21,1,1043.0,2666,51,Weiblich,Northeim,Store,Nein
R26660002,Wasserkocher,Bosch,2016-07-23,1,82.79,2666,51,Weiblich,Northeim,Online_App,Nein
R26680000,Drucker,HP,2016-06-15,1,129.83,2668,64,Männlich,Braunschweig,Online_App,Ja
R26680001,Digitalkamera,Fujifilm,2016-02-14,1,79.39,2668,64,Männlich,Braunschweig,Online_Desktop,Nein
R26680001,Staubsauger,Philips,2016-02-14,1,201.89,2668,64,Männlich,Braunschweig,Online_Desktop,Ja
R26680000,WLAN-Router,TP-Link,2016-06-15,1,434.0,2668,64,Männlich,Braunschweig,Online_App,Nein
R26690001,Staubsauger,Philips,2016-07-20,1,122.89,2669,50,Männlich,Uslar,Online_App,Ja
R26690000,Film-DVD,,2016-11-18,1,40.0,2669,50,Männlich,Uslar,Online_App,Nein
R26690001,Bluetooth Lautsprecher,Sony,2016-07-20,1,161.99,2669,50,Männlich,Uslar,Online_App,Nein
R26690000,Bluetooth Kopfhörer,Apple,2016-11-18,1,271.89,2669,50,Männlich,Uslar,Online_App,Ja
R26700001,Gaming-Laptop,Lenovo,2016-11-03,1,1415.0,2670,54,Weiblich,Ilsede,Store,Nein
R26700000,USB-Stick,Samsung,2016-07-17,1,42.79,2670,54,Weiblich,Ilsede,Online_App,Ja
R26700001,In-Ear Kopfhörer,Apple,2016-11-03,1,150.09,2670,54,Weiblich,Ilsede,Store,Nein
R26700000,Spiegelreflexkamera,Sony,2016-07-17,2,1778.59,2670,54,Weiblich,Ilsede,Online_App,Ja
R26700000,Rasierer,Panasonic,2016-07-17,1,205.59,2670,54,Weiblich,Ilsede,Online_App,Ja
R26700000,Business-Laptop,HP,2016-07-17,1,2642.0,2670,54,Weiblich,Ilsede,Online_App,Nein
R26700000,Waschmaschine,Grundig,2016-07-17,1,653.79,2670,54,Weiblich,Ilsede,Online_App,Nein
R26710001,Spielkonsole,Nintendo,2016-04-25,1,443.0,2671,56,Männlich,Dransfeld,Store,Nein
R26710001,Batterien,Panasonic,2016-04-25,1,6.99,2671,56,Männlich,Dransfeld,Store,Nein
R26710000,PC-Spiel,Microsoft,2016-04-23,1,21.99,2671,56,Männlich,Dransfeld,Store,Nein
R26710001,Rasierer,Braun,2016-04-25,1,328.99,2671,56,Männlich,Dransfeld,Store,Nein
R26710003,Bluetooth Kopfhörer,Beats,2016-05-04,1,83.79,2671,56,Männlich,Dransfeld,Online_App,Nein
R26710002,Mikrowelle,Panasonic,2016-05-09,1,476.79,2671,56,Männlich,Dransfeld,Store,Nein
R26720003,Heimkino System,JBL,2016-08-10,1,1443.29,2672,37,Männlich,Salzgitter,Online_App,Nein
R26720002,Staubsauger,Bosch,2016-02-09,1,251.19,2672,37,Männlich,Salzgitter,Online_App,Ja
R26720000,Waschmaschine,LG,2016-06-26,1,426.0,2672,37,Männlich,Salzgitter,Store,Nein
R26720001,Smartphone,Samsung,2016-12-21,1,1177.09,2672,37,Männlich,Salzgitter,Online_Desktop,Nein
R26720003,Convertible Laptop,Microsoft,2016-08-10,1,1157.0,2672,37,Männlich,Salzgitter,Online_App,Nein
R26720004,Tablet,Apple,2016-11-11,1,302.49,2672,37,Männlich,Salzgitter,Online_Desktop,Ja
R26720007,Staubsauger,Philips,2016-07-01,1,217.99,2672,37,Männlich,Salzgitter,Online_Desktop,Nein
R26720006,Tablet,Acer,2016-06-19,1,374.49,2672,37,Männlich,Salzgitter,Online_Desktop,Nein
R26720007,Bluetooth Kopfhörer,Huawei,2016-07-01,1,342.69,2672,37,Männlich,Salzgitter,Online_Desktop,Ja
R26720005,In-Ear Kopfhörer,JBL,2016-07-14,2,112.39,2672,37,Männlich,Salzgitter,Online_App,Nein
R26720003,Smartphone,Xiaomi,2016-08-10,1,287.89,2672,37,Männlich,Salzgitter,Online_App,Nein
R26740000,Kabel,,2016-09-25,1,33.93,2674,65,Männlich,Hardegsen,Store,Ja
R26740000,Kaffeevollautomat,Melitta,2016-09-25,1,2166.0,2674,65,Männlich,Hardegsen,Store,Ja
R26740001,Bluetooth Kopfhörer,Samsung,2016-12-01,1,494.19,2674,65,Männlich,Hardegsen,Store,Ja
R26740001,Digitalkamera,Sony,2016-12-01,1,671.89,2674,65,Männlich,Hardegsen,Store,Nein
R26740001,Elektrische Zahnbürste,Oral-B,2016-12-01,1,65.99,2674,65,Männlich,Hardegsen,Store,Nein
R26740000,PC-Spiel,Rockstar Games,2016-09-25,1,42.0,2674,65,Männlich,Hardegsen,Store,Nein
R26740001,Smartphone,Sony,2016-12-01,1,325.79,2674,65,Männlich,Hardegsen,Store,Ja
R26750000,Toaster,Braun,2016-03-30,1,57.19,2675,38,Weiblich,Syke,Online_App,Nein
R26750000,Digitalkamera,Fujifilm,2016-03-30,1,783.29,2675,38,Weiblich,Syke,Online_App,Nein
R26760000,Kaffeevollautomat,Philips,2016-08-07,1,1969.19,2676,29,Männlich,Wolfenbüttel,Online_App,Nein
R26760002,Smartphone,Samsung,2016-11-27,1,930.89,2676,29,Männlich,Wolfenbüttel,Online_Desktop,Ja
R26760003,Business-Laptop,HP,2016-08-12,2,1548.0,2676,29,Männlich,Wolfenbüttel,Store,Ja
R26760001,Mikrowelle,Exquisit,2016-03-27,2,377.69,2676,29,Männlich,Wolfenbüttel,Store,Ja
R26760000,Waschmaschine,Samsung,2016-08-07,1,922.0,2676,29,Männlich,Wolfenbüttel,Online_App,Nein
R26760003,Bluetooth Lautsprecher,Sony,2016-08-12,1,1043.0,2676,29,Männlich,Wolfenbüttel,Store,Ja
R26770000,Spiegelreflexkamera,Nikon,2016-04-27,1,1076.89,2677,40,Weiblich,Wedemark,Store,Ja
R26770000,Kaffeevollautomat,DeLonghi,2016-04-27,1,1643.0,2677,40,Weiblich,Wedemark,Store,Ja
R26770000,Kühlschrank,Grundig,2016-04-27,1,797.59,2677,40,Weiblich,Wedemark,Store,Ja
R26770000,In-Ear Kopfhörer,Xiaomi,2016-04-27,2,42.19,2677,40,Weiblich,Wedemark,Store,Nein
R26770000,Bügeleisen,Tefal,2016-04-27,1,459.06,2677,40,Weiblich,Wedemark,Store,Ja
R26780001,Kabel,,2016-08-29,1,22.84,2678,62,Weiblich,Seulingen,Store,Nein
R26780001,USB-Stick,Philips,2016-08-29,1,32.29,2678,62,Weiblich,Seulingen,Store,Nein
R26780000,Tablet,Lenovo,2016-07-22,1,213.0,2678,62,Weiblich,Seulingen,Online_Desktop,Nein
R26780001,Rasierer,Panasonic,2016-08-29,1,141.69,2678,62,Weiblich,Seulingen,Store,Ja
R26780000,Massagegerät,Beurer,2016-07-22,1,1513.69,2678,62,Weiblich,Seulingen,Online_Desktop,Nein
R26780000,Kühlschrank,Sharp,2016-07-22,1,153.89,2678,62,Weiblich,Seulingen,Online_Desktop,Ja
R26780001,Tablet,Xiaomi,2016-08-29,2,336.99,2678,62,Weiblich,Seulingen,Store,Ja
R26790000,Heimkino System,JBL,2016-05-24,1,1161.0,2679,61,Männlich,Alfeld,Online_App,Ja
R26790001,Smart-TV,Grundig,2016-02-12,2,1058.0,2679,61,Männlich,Alfeld,Store,Nein
R26790001,Tablet,Apple,2016-02-12,1,497.59,2679,61,Männlich,Alfeld,Store,Ja
R26790002,Staubsauger,Bosch,2016-08-28,1,339.79,2679,61,Männlich,Alfeld,Store,Nein
R26790000,Tablet,Samsung,2016-05-24,1,218.0,2679,61,Männlich,Alfeld,Online_App,Nein
R26800001,Bluetooth Lautsprecher,JBL,2016-08-17,1,525.19,2680,43,Weiblich,Hemmingen,Online_App,Nein
R26800000,Rasierer,Braun,2016-02-21,1,160.09,2680,43,Weiblich,Hemmingen,Online_Desktop,Nein
R26800001,Mikrowelle,Samsung,2016-08-17,1,630.09,2680,43,Weiblich,Hemmingen,Online_App,Ja
R26810000,Wasserkocher,Bosch,2016-06-05,1,74.69,2681,22,Männlich,Hornburg,Online_Desktop,Nein
R26810000,Wasserkocher,Bosch,2016-06-05,1,41.99,2681,22,Männlich,Hornburg,Online_Desktop,Ja
R26810000,Tablet,Acer,2016-06-05,1,427.99,2681,22,Männlich,Hornburg,Online_Desktop,Ja
R26820001,Rasierer,Grundig,2016-11-20,1,135.49,2682,21,Männlich,Langenhagen,Online_App,Ja
R26820001,Kühlschrank,Exquisit,2016-11-20,1,645.19,2682,21,Männlich,Langenhagen,Online_App,Nein
R26820000,Bluetooth Lautsprecher,Sony,2016-07-14,1,242.69,2682,21,Männlich,Langenhagen,Online_App,Ja
R26830000,Smartphone,Sony,2016-01-07,1,539.49,2683,57,Weiblich,Neustadt am Rübenberge,Online_App,Nein
R26830001,Spielkonsole,Sony,2016-03-13,1,410.0,2683,57,Weiblich,Neustadt am Rübenberge,Store,Ja
R26830001,Batterien,Panasonic,2016-03-13,1,15.99,2683,57,Weiblich,Neustadt am Rübenberge,Store,Nein
R26830000,Digitalkamera,Panasonic,2016-01-07,1,963.09,2683,57,Weiblich,Neustadt am Rübenberge,Online_App,Nein
R26830001,PC-Spiel,Microsoft,2016-03-13,1,32.29,2683,57,Weiblich,Neustadt am Rübenberge,Store,Ja
R26840001,Wasserkocher,Bosch,2016-03-16,1,62.89,2684,50,Männlich,Schwarmstedt,Store,Ja
R26840000,USB-Stick,Sandisk,2016-08-08,1,35.19,2684,50,Männlich,Schwarmstedt,Online_App,Ja
R26840001,Tablet,Xiaomi,2016-03-16,1,223.0,2684,50,Männlich,Schwarmstedt,Store,Ja
R26850000,Gaming-Laptop,Apple,2016-01-08,2,1945.79,2685,60,Weiblich,Nörten-Hardenberg,Store,Ja
R26850000,Staubsauger,Siemens,2016-01-08,1,287.99,2685,60,Weiblich,Nörten-Hardenberg,Store,Nein
R26850001,PC-Spiel,Ubisoft,2016-02-23,1,39.0,2685,60,Weiblich,Nörten-Hardenberg,Online_App,Nein
R26850000,Smart-TV,Siemens,2016-01-08,1,1947.79,2685,60,Weiblich,Nörten-Hardenberg,Store,Ja
R26850001,Kühlschrank,Bosch,2016-02-23,1,136.99,2685,60,Weiblich,Nörten-Hardenberg,Online_App,Ja
R26860001,Massagegerät,Beurer,2016-04-06,2,2173.69,2686,61,Weiblich,Springe,Online_App,Ja
R26860000,Staubsauger,Philips,2016-03-06,1,167.99,2686,61,Weiblich,Springe,Online_App,Ja
R26860000,WLAN-Router,AVM,2016-03-06,1,279.0,2686,61,Weiblich,Springe,Online_App,Ja
R26860000,Spiegelreflexkamera,Sony,2016-03-06,1,598.19,2686,61,Weiblich,Springe,Online_App,Nein
R26860001,Mikrowelle,Samsung,2016-04-06,1,439.09,2686,61,Weiblich,Springe,Online_App,Nein
R26860001,Waschmaschine,Exquisit,2016-04-06,1,800.0,2686,61,Weiblich,Springe,Online_App,Ja
R26860001,Kaffeevollautomat,Melitta,2016-04-06,1,2543.0,2686,61,Weiblich,Springe,Online_App,Ja
R26880001,Kühlschrank,Bosch,2016-07-31,1,384.79,2688,41,Männlich,Hoya,Store,Nein
R26880000,Bluetooth Kopfhörer,Xiaomi,2016-05-22,1,266.79,2688,41,Männlich,Hoya,Store,Nein
R26880001,Tablet,Xiaomi,2016-07-31,1,383.0,2688,41,Männlich,Hoya,Store,Ja
R26880000,Smart-TV,Grundig,2016-05-22,1,1962.19,2688,41,Männlich,Hoya,Store,Nein
R26890000,Tablet,Samsung,2016-01-13,1,391.0,2689,46,Männlich,Burgdorf,Online_Desktop,Nein
R26900000,Toaster,Braun,2016-01-16,1,43.49,2690,49,Weiblich,Eldingen,Online_App,Nein
R26900001,Wasserkocher,Philips,2016-04-15,1,64.99,2690,49,Weiblich,Eldingen,Store,Nein
R26900001,Elektrische Zahnbürste,Philips,2016-04-15,1,48.59,2690,49,Weiblich,Eldingen,Store,Nein
R26900001,Tablet,Xiaomi,2016-04-15,1,383.59,2690,49,Weiblich,Eldingen,Store,Nein
R26900001,Smart-TV,Samsung,2016-04-15,1,1285.0,2690,49,Weiblich,Eldingen,Store,Nein
R26900000,Tablet,Xiaomi,2016-01-16,1,523.0,2690,49,Weiblich,Eldingen,Online_App,Nein
R26910002,Kabel,,2016-07-29,1,46.83,2691,55,Weiblich,Sibbesse,Store,Nein
R26910001,Kaffeemaschine,Philips,2016-08-03,1,155.89,2691,55,Weiblich,Sibbesse,Store,Ja
R26910001,Kühlschrank,Grundig,2016-08-03,1,962.29,2691,55,Weiblich,Sibbesse,Store,Ja
R26910002,Smart-TV,Sony,2016-07-29,1,1329.29,2691,55,Weiblich,Sibbesse,Store,Nein
R26910000,Digitalkamera,Panasonic,2016-10-03,1,375.79,2691,55,Weiblich,Sibbesse,Online_App,Ja
R26910002,Massagegerät,Lacamax,2016-07-29,1,3099.29,2691,55,Weiblich,Sibbesse,Store,Nein
R26910001,Bluetooth Lautsprecher,JBL,2016-08-03,1,313.59,2691,55,Weiblich,Sibbesse,Store,Ja
R26920000,Wasserkocher,Bosch,2016-01-25,1,43.79,2692,28,Männlich,Sehnde,Online_Desktop,Nein
R26920000,Massagegerät,Beurer,2016-01-25,1,2519.59,2692,28,Männlich,Sehnde,Online_Desktop,Nein
R26920000,Bluetooth Lautsprecher,JBL,2016-01-25,1,321.59,2692,28,Männlich,Sehnde,Online_Desktop,Nein
R26930000,Tablet,Apple,2016-07-27,1,299.0,2693,38,Männlich,Koblenz,Store,Nein
R26930000,Rasierer,Panasonic,2016-07-27,1,188.79,2693,38,Männlich,Koblenz,Store,Nein
R26930001,Spiegelreflexkamera,Panasonic,2016-10-03,1,1596.39,2693,38,Männlich,Koblenz,Online_App,Nein
R26930001,Wasserkocher,Bosch,2016-10-03,1,60.39,2693,38,Männlich,Koblenz,Online_App,Ja
R26940004,Smartphone,Samsung,2016-10-30,1,402.19,2694,25,Weiblich,Grasleben,Store,Nein
R26940003,In-Ear Kopfhörer,JBL,2016-07-03,1,105.59,2694,25,Weiblich,Grasleben,Online_Desktop,Nein
R26940001,Gaming-Laptop,Apple,2016-04-12,1,940.0,2694,25,Weiblich,Grasleben,Store,Nein
R26940000,Mikrowelle,Exquisit,2016-10-28,1,245.29,2694,25,Weiblich,Grasleben,Online_App,Ja
R26940002,Mikrowelle,Bosch,2016-05-11,3,373.89,2694,25,Weiblich,Grasleben,Store,Nein
R26960000,Kühlschrank,Siemens,2016-09-21,1,521.59,2696,52,Weiblich,Lengede,Store,Nein
R26970001,Kabel,,2016-04-18,1,29.22,2697,32,Männlich,Wolfsburg,Online_App,Nein
R26970000,Waschmaschine,Siemens,2016-08-19,1,653.0,2697,32,Männlich,Wolfsburg,Online_App,Nein
R26970002,Mikrowelle,Panasonic,2016-08-14,1,246.59,2697,32,Männlich,Wolfsburg,Online_App,Ja
R26970002,Kühlschrank,Samsung,2016-08-14,1,263.79,2697,32,Männlich,Wolfsburg,Online_App,Ja
R26970003,Smart-TV,Panasonic,2016-01-02,1,1802.39,2697,32,Männlich,Wolfsburg,Online_App,Nein
R26970001,Haarföhn,Panasonic,2016-04-18,1,158.19,2697,32,Männlich,Wolfsburg,Online_App,Ja
R26980000,Convertible Laptop,Lenovo,2016-07-05,1,989.19,2698,27,Weiblich,Wolfenbüttel,Online_App,Nein
R26980000,Staubsauger,Philips,2016-07-05,1,208.89,2698,27,Weiblich,Wolfenbüttel,Online_App,Nein
R26980000,Tablet,Xiaomi,2016-07-05,1,211.0,2698,27,Weiblich,Wolfenbüttel,Online_App,Ja
R27000000,Heimkino System,LG,2016-07-27,1,2572.0,2700,57,Weiblich,Herzberg am Harz,Online_App,Nein
R27000002,Bluetooth Kopfhörer,JBL,2016-07-12,1,263.79,2700,57,Weiblich,Herzberg am Harz,Online_App,Ja
R27000000,Staubsauger,Bosch,2016-07-27,1,132.49,2700,57,Weiblich,Herzberg am Harz,Online_App,Nein
R27000001,Mikrowelle,Bosch,2016-03-03,1,562.89,2700,57,Weiblich,Herzberg am Harz,Store,Ja
R27020000,Smartphone,Sony,2016-12-05,1,1895.39,2702,43,Weiblich,Adenbüttel,Store,Ja
R27020000,Heimkino System,JBL,2016-12-05,1,1501.79,2702,43,Weiblich,Adenbüttel,Store,Ja
